id,lesson_id,title,resource_type,url,storage_path,sort_order
907f2d1b-532a-52be-9d4b-13abad1c08b6,e6d70ae9-c0f4-59ee-8824-cc0d282df259,Ders çalışma föyü,worksheet,,course-media/worksheets/bilgisayarli-goru-temelleri-m3-l1.md,2
b37d2757-f887-598e-954b-4b48d266e063,dd00ba7c-5c11-5d8a-ac30-45c89af17ccd,PyTorch computer vision tutorialları,link,https://docs.pytorch.org/tutorials/,,1
c46126e5-85dc-5d57-a361-8c3c9becdc23,dd00ba7c-5c11-5d8a-ac30-45c89af17ccd,Ders çalışma föyü,worksheet,,course-media/worksheets/bilgisayarli-goru-temelleri-m3-l2.md,2
3807076b-a6c7-54ac-b93a-4cc2c9e57993,3e2dff34-7fed-5697-8ecd-3b9bca2af769,PyTorch computer vision tutorialları,link,https://docs.pytorch.org/tutorials/,,1
2379ef1c-a418-57dc-8507-e3c8fd1c94b6,3e2dff34-7fed-5697-8ecd-3b9bca2af769,Ders çalışma föyü,worksheet,,course-media/worksheets/bilgisayarli-goru-temelleri-m3-l3.md,2
cf8203ef-09f0-5048-b83b-29d9d8bcc28a,11778a43-92ed-596a-b876-eddd55c79edf,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
ed122d9d-6731-570b-8766-92a9259c7b51,11778a43-92ed-596a-b876-eddd55c79edf,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m1-l1.md,2
19282340-5147-50c1-89f2-3bc870fdbbc8,cc6d6a68-ff2f-5d7e-b887-d312e9af3d2d,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
26215d1c-d101-5a66-ae3c-00a4f83b72a0,cc6d6a68-ff2f-5d7e-b887-d312e9af3d2d,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m1-l2.md,2
e253b4ce-f83d-5816-9167-2d4e1de1db1e,b14e2e26-b516-5d7f-81f4-12d60a777c38,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
2e809606-b4d5-5aa4-947f-a9aa7cade93b,b14e2e26-b516-5d7f-81f4-12d60a777c38,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m1-l3.md,2
a1699cae-5f38-5fe1-95ee-d284d805410c,68df36b4-019c-53bb-92b1-975e9efa9e61,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
f7f44c8a-5a0b-502f-8fc8-74dd9abff188,68df36b4-019c-53bb-92b1-975e9efa9e61,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m2-l1.md,2
8c87794f-2565-57fb-ab71-fbf5a34908ad,522c25f5-43b3-5067-bf6a-b8c229ab13f7,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
43f1a7c4-325d-5176-bc6a-03560ee3452c,522c25f5-43b3-5067-bf6a-b8c229ab13f7,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m2-l2.md,2
2c761d12-3464-5659-a31f-f22bdfe13858,0ef12391-3a10-5d84-ae87-bd7310b7a904,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
4fa6dcae-fdee-5bbf-8c03-5687ae9a8c7a,0ef12391-3a10-5d84-ae87-bd7310b7a904,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m2-l3.md,2
83fbfa7a-0a8b-5b1a-8d77-9d2b8b46e343,e1cd3e6f-da66-5603-916d-2cc13df09dc0,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
5aab2c31-dbcc-5655-860c-8b416e869569,e1cd3e6f-da66-5603-916d-2cc13df09dc0,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m3-l1.md,2
2ea6d68b-1b2c-5746-bced-15902c278780,7c22b824-08be-5790-9dba-6222b32ec6b1,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
3d1cb431-a282-5151-95d3-bd2bf0190a01,7c22b824-08be-5790-9dba-6222b32ec6b1,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m3-l2.md,2
fe4ac76b-d623-5639-aa87-bd7cfa27c88d,6b362fcc-2b79-5dde-b06f-51d249767c0a,Hugging Face LLM kursu,link,https://huggingface.co/learn/llm-course/chapter1/1,,1
702679f9-d233-5f76-8c13-dd9b4d5fe35d,6b362fcc-2b79-5dde-b06f-51d249767c0a,Ders çalışma föyü,worksheet,,course-media/worksheets/nlp-llm-temelleri-m3-l3.md,2
61bfe82c-5aaf-502f-8447-562564f7b09c,4b6e1c02-6e89-5889-aa87-38572f912bbe,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
8c607d82-1c1c-50f2-8d49-d590863aabed,4b6e1c02-6e89-5889-aa87-38572f912bbe,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m1-l1.md,2
aac46e97-02ca-5ce5-8d78-3d5adc245f17,0666b147-0c97-5739-bb3f-7be28edb255d,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
2d0f6561-b5a5-5b9b-b3fb-921cd357cd8d,0666b147-0c97-5739-bb3f-7be28edb255d,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m1-l2.md,2
9b40e550-a164-5b71-b1ff-c1985cb98427,ebf83e29-fa8c-5ae5-96b4-341443b23208,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
94e8da17-0a9a-544f-a8ea-81b5f7d040b8,ebf83e29-fa8c-5ae5-96b4-341443b23208,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m1-l3.md,2
8a2cc2ce-cb8e-59d5-adf0-4e98c34acf4a,9229cbb0-f8a3-51a4-9166-064aeae0e65f,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
16cfbbbd-49d3-5372-8df3-12cb8b0bfad1,9229cbb0-f8a3-51a4-9166-064aeae0e65f,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m2-l1.md,2
32df6398-d0e9-582b-9c3a-ad61e82f01b0,e2a952fd-80cf-52b1-8d6d-681404896c73,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
a3205de6-40be-523e-be3c-61fa9f8bc8c5,e2a952fd-80cf-52b1-8d6d-681404896c73,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m2-l2.md,2
523aa960-49e8-59e7-ba3c-68f0021b139f,f8189461-ac6a-5bee-a877-1433206c13e6,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
16d87e45-92d1-557b-ac4e-587816af3b7c,f8189461-ac6a-5bee-a877-1433206c13e6,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m2-l3.md,2
1490b1f9-01df-5562-89b9-0792da6363eb,bada3887-1f7a-5b75-b639-a90cbe9e0701,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
002eae72-fabe-5b2a-9290-a5711421752e,bada3887-1f7a-5b75-b639-a90cbe9e0701,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m3-l1.md,2
a68538e6-ddea-5652-8385-f798ce5f8a24,08a11b04-ea0b-5124-9001-e149da226668,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
495ddfe7-ec6c-5bbf-92cd-f351f796eba9,08a11b04-ea0b-5124-9001-e149da226668,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m3-l2.md,2
56a1d6ff-fec5-5b7d-ac68-1393687a4ccc,0e4dbc17-f633-5ca4-a710-b691f76b4e11,OpenAI prompt engineering rehberi,link,https://platform.openai.com/docs/guides/prompt-engineering,,1
90112f62-ca3c-5226-a01e-a3f7f541ca7a,0e4dbc17-f633-5ca4-a710-b691f76b4e11,Ders çalışma föyü,worksheet,,course-media/worksheets/prompt-engineering-pratikleri-m3-l3.md,2
2edd52a6-574c-595d-afb6-a2aa59874d98,89f467b3-6349-577b-877a-58275869185c,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
d066521b-aabc-5788-b4ef-315e01ec50d0,89f467b3-6349-577b-877a-58275869185c,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m1-l1.md,2
df5efd61-6dd9-5973-9c23-3bc5cf74a44c,d14ae7ee-1b93-54b7-a6d2-4117f2fd8417,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
c985ed74-380b-5780-9dc5-e8c8342adf07,d14ae7ee-1b93-54b7-a6d2-4117f2fd8417,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m1-l2.md,2
69217e04-fabb-5b8e-87c7-c135468d4d15,dafa552a-6038-578a-b9bd-1af47fb0fd7d,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
a2617881-c7bd-5341-b738-39f3b6e8db89,dafa552a-6038-578a-b9bd-1af47fb0fd7d,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m1-l3.md,2
2e2e13d7-1224-5de3-af00-057d0b52cc3d,71053336-71cc-5d9b-a249-9ea55a253f74,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
6b596da9-d965-5d4b-8ec3-ae3347e0e808,71053336-71cc-5d9b-a249-9ea55a253f74,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m2-l1.md,2
1a80a8c6-4d4c-560d-81bd-f6ca815ed72f,713023dc-360a-54f3-bafe-fc12d3e86aa1,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
4dcbd305-5bee-5639-baf3-411da0a6e4fd,713023dc-360a-54f3-bafe-fc12d3e86aa1,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m2-l2.md,2
118a0690-01f9-5f28-b2fa-0ec7fb5f8b4f,e2df0514-3357-5502-a166-c1a8734b6a75,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
9ccd5e76-bdb8-5619-867c-f6736e857392,e2df0514-3357-5502-a166-c1a8734b6a75,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m2-l3.md,2
e4e326fc-e564-5c08-8c05-b72a971ee45d,1f170a47-7dde-5a97-ab15-7c9febc3c987,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
62e6e8f1-dcc6-50c0-b77f-d5a14ec95092,1f170a47-7dde-5a97-ab15-7c9febc3c987,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m3-l1.md,2
09747751-2353-5041-91f3-daa0f46d5cc3,0737a068-1998-562b-add8-c436312eb6f2,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
59fb0c95-51f6-5789-bc34-66a6c2ab09ca,0737a068-1998-562b-add8-c436312eb6f2,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m3-l2.md,2
937fb388-d461-5a02-a7d8-e7c16fcf66f4,7bcc921c-bd92-5094-b982-bb45eb81a001,OpenAI embeddings rehberi,link,https://platform.openai.com/docs/guides/embeddings,,1
8a61d07e-53df-5824-a39d-acb2b13588bf,7bcc921c-bd92-5094-b982-bb45eb81a001,Ders çalışma föyü,worksheet,,course-media/worksheets/rag-ai-uygulamalari-m3-l3.md,2
9bc35c9d-6473-523c-b0ad-aa0858fcaaf0,8f180fff-6f5f-569c-bce4-0c05ca42a779,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
ab6d321d-2e6c-5c4f-a46c-7c962e8d343f,8f180fff-6f5f-569c-bce4-0c05ca42a779,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m1-l1.md,2
301fd13f-05f3-5e4f-8e7c-8a135fc83e46,f437a9a9-816b-5afc-a3d7-04c23070ce5b,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
c99563d4-8e2d-514c-9dfc-760152aa4538,f437a9a9-816b-5afc-a3d7-04c23070ce5b,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m1-l2.md,2
39413950-a5de-5c56-abd5-11e1da67bff1,41102c57-6bc3-5be9-acd9-946dd832fc04,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
db5765b9-4b13-57f4-9e55-360ac682f652,41102c57-6bc3-5be9-acd9-946dd832fc04,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m1-l3.md,2
e4e1184d-e274-5cfd-92d6-f944e4c71077,3407cc26-01db-5d48-994e-a307411d8a7b,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
1c2dd5cb-eca2-53f5-8d2d-0b160bc4340c,3407cc26-01db-5d48-994e-a307411d8a7b,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m2-l1.md,2
eb515a1e-1faf-5a00-a7e0-e3ea8145e254,c9fdb9c6-ce16-5e08-a575-aa063b0c8305,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
5addf368-9b80-5045-86e2-c91e76c824a7,c9fdb9c6-ce16-5e08-a575-aa063b0c8305,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m2-l2.md,2
57941ec2-eca9-5299-a90f-cac76da42c1c,5a33623d-9541-5c81-88a0-e1ec6a523d52,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
76b2808e-8e2f-5f22-933e-2ee6dd9d23d8,5a33623d-9541-5c81-88a0-e1ec6a523d52,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m2-l3.md,2
6026e439-667c-5b59-8ef3-8c8f995c304e,7c26ac10-1e73-584b-976e-13325dac2ed1,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
137201b7-3527-5aa7-a0ef-9a47071ad270,7c26ac10-1e73-584b-976e-13325dac2ed1,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m3-l1.md,2
2440e8d1-ebdc-53e9-b887-4e7ff413616c,8eda7baf-4a1d-5ff8-adbc-d2f9372c76ad,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
f1223ff2-dd4b-5817-9cc3-892822e01b47,8eda7baf-4a1d-5ff8-adbc-d2f9372c76ad,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m3-l2.md,2
5f9244bb-099d-53db-a6f7-e2c18b7b6eca,c3923407-d95a-5fff-9370-ca071d8d770f,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
78ce7536-fcae-5374-8fe3-6c01b4bf3961,c3923407-d95a-5fff-9370-ca071d8d770f,Ders çalışma föyü,worksheet,,course-media/worksheets/mlops-uretim-m3-l3.md,2
e05cf819-6f83-5f60-af43-9c2b0b280dc1,dc8512aa-3f6e-5687-aee9-1ab380d71899,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
61f9beeb-197c-5382-9675-93b0114529ff,dc8512aa-3f6e-5687-aee9-1ab380d71899,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m1-l1.md,2
2ad080df-6e89-5d1e-abd9-00f2b4f4e2df,9e1733a5-4129-5bf1-9ec2-53ebd5be1fe2,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
d496d604-40f6-5a34-89a2-bd095686ebe6,9e1733a5-4129-5bf1-9ec2-53ebd5be1fe2,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m1-l2.md,2
4f324dc3-1e37-5f74-bdc9-9e570a7a279d,cff571f4-42cb-57f5-9f3c-4eaf4bd96003,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
d900d8ac-c4d5-5708-8dae-d23931fb7294,cff571f4-42cb-57f5-9f3c-4eaf4bd96003,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m1-l3.md,2
b5034d86-df82-5f82-8313-808f3d946eef,d3f85bf8-7d9f-57a1-942f-a1a7515d5cd7,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
5eaace48-2d42-5116-8a4f-263a6a793f98,d3f85bf8-7d9f-57a1-942f-a1a7515d5cd7,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m2-l1.md,2
d9dbbd50-f6bf-5907-b0a1-770d2cbc2035,2c073552-d99f-5cc5-9e4a-dfe23547da88,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
0ef8905b-b7e4-50fe-81ee-ce4e29a1d9ee,2c073552-d99f-5cc5-9e4a-dfe23547da88,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m2-l2.md,2
604092e0-8fdd-5ee5-a5bd-e2ffdf0860f6,43597261-4d69-5bbd-82c5-269514698491,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
1afacc56-5467-5b39-9fef-82791f498945,43597261-4d69-5bbd-82c5-269514698491,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m2-l3.md,2
6f9a72f2-9590-5ce3-81d1-f02ef5940d6f,da9b5f1a-d802-5302-955a-c7786eff7c88,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
ef57cadd-0dea-5470-ba4a-2f74324897a0,da9b5f1a-d802-5302-955a-c7786eff7c88,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m3-l1.md,2
2856c979-3728-5325-9444-2d35cdf68d1f,1f05d1c7-94b9-5120-8a40-097996c4031b,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
74514fa2-f774-5b48-9bf0-fd17abd692fa,1f05d1c7-94b9-5120-8a40-097996c4031b,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m3-l2.md,2
b6e3a212-b186-5f64-ab2d-1215e82bab58,5365959e-86a2-589b-8d28-d0b3542be275,LangChain dokümantasyonu,link,https://docs.langchain.com/,,1
43e50372-0785-5805-8d3c-1382a5fb74d8,5365959e-86a2-589b-8d28-d0b3542be275,Ders çalışma föyü,worksheet,,course-media/worksheets/ai-urun-guvenlik-etik-m3-l3.md,2
12a4e149-41ba-57de-984a-5a7da7a64b33,bfb52e6a-beef-57b5-b65a-3a70211131c7,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
1d8d1791-ddd1-50de-9d5d-f27379c0ce44,bfb52e6a-beef-57b5-b65a-3a70211131c7,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m1-l1.md,2
04c6e3fa-dc24-5b87-b911-dfc173aede56,cb074ac2-1b73-562a-9041-c93c535e3ed2,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
150b02ca-20b1-54f9-8c4c-e233f7f25870,cb074ac2-1b73-562a-9041-c93c535e3ed2,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m1-l2.md,2
5599866b-39bd-538d-ae34-fa11a021f9af,837b7c2a-687e-53e3-ad5d-c782eeed0f15,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
41728212-40ab-594c-8ea0-fbd060623c34,837b7c2a-687e-53e3-ad5d-c782eeed0f15,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m1-l3.md,2
8b11af59-4ca2-5199-b0fc-dbdbbdfb1e4d,14ea4b1f-9531-5c70-8d1c-1fdb1357f5d6,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
4d31c93a-3a94-5aee-a023-a10d0dca49dc,14ea4b1f-9531-5c70-8d1c-1fdb1357f5d6,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m2-l1.md,2
33f192bb-f603-50b9-86f4-c420939ae2d1,49fa4302-5cda-5721-91f8-df62a030535e,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
b17aab16-6caa-5809-9f5c-1f7cac9121c7,49fa4302-5cda-5721-91f8-df62a030535e,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m2-l2.md,2
87663903-ad45-5743-91f5-60d818b97fd1,015df0ee-8a2b-5e97-a41f-c92956a810ad,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
b183089d-5be4-5647-9562-17114b807ed0,015df0ee-8a2b-5e97-a41f-c92956a810ad,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m2-l3.md,2
1c29a125-53f8-5189-9c38-eabc10debe03,d2ec538d-c234-5ddf-8fa7-7e06261d3c4d,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
f72c6b40-980a-5ab4-bbea-c47643142960,d2ec538d-c234-5ddf-8fa7-7e06261d3c4d,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m3-l1.md,2
c301ad35-c532-507c-8101-499e6a2f4da5,f642bee3-ebdf-5b50-9e0a-ca6f4548f0e7,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
aeec992c-8e48-5f2b-997d-3fe8860d616e,f642bee3-ebdf-5b50-9e0a-ca6f4548f0e7,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m3-l2.md,2
baf3d76e-6fad-5022-92cc-b4a76099e40e,ab68ee2d-f46f-5d10-93b2-8f27e12c9f91,MLflow dokümantasyonu,link,https://mlflow.org/docs/latest/index.html,,1
625e43c9-7ed6-59b4-87cc-c2b2130bc5d4,ab68ee2d-f46f-5d10-93b2-8f27e12c9f91,Ders çalışma föyü,worksheet,,course-media/worksheets/capstone-ai-engineer-m3-l3.md,2
